lat;lon;validdate;t_2m:C;relative_humidity_2m:p;wind_speed_10m:kmh;air_density_10m:kgm3;precip_24h:mm;co:ugm3
38.588777;-120.006341;2020-04-21T12:00:00Z;-1.2;95.3;6.2;1.002;0.00;130.619
38.588777;-120.006341;2020-04-22T12:00:00Z;4.0;71.8;3.8;0.991;0.00;144.736
38.588777;-120.006341;2020-04-23T12:00:00Z;1.3;99.6;4.5;1.000;0.00;138.958
38.588777;-120.006341;2020-04-24T12:00:00Z;3.0;85.1;3.1;0.991;0.00;151.892
38.588777;-120.006341;2020-04-25T12:00:00Z;8.7;44.3;2.2;0.973;0.00;132.316
38.588777;-120.006341;2020-04-26T12:00:00Z;2.2;93.9;5.7;0.991;0.00;144.096
38.588777;-120.006341;2020-04-27T12:00:00Z;2.6;73.5;4.5;0.991;0.00;144.753
38.588777;-120.006341;2020-04-28T12:00:00Z;4.8;79.0;6.5;0.985;0.00;150.510
38.588777;-120.006341;2020-04-29T12:00:00Z;5.5;71.9;7.8;0.981;0.00;144.593
38.588777;-120.006341;2020-04-30T12:00:00Z;3.0;100.0;5.8;0.988;0.00;144.817
38.588777;-120.006341;2020-05-01T12:00:00Z;0.6;87.8;5.1;0.996;0.00;144.363
38.588777;-120.006341;2020-05-02T12:00:00Z;1.0;68.1;5.9;0.996;0.00;157.251
38.588777;-120.006341;2020-05-03T12:00:00Z;0.0;98.6;5.4;0.999;0.00;110.259
38.588777;-120.006341;2020-05-04T12:00:00Z;2.9;30.8;3.3;0.994;0.00;155.622
38.588777;-120.006341;2020-05-05T12:00:00Z;6.5;42.0;3.9;0.979;0.00;155.595
38.588777;-120.006341;2020-05-06T12:00:00Z;1.1;54.6;5.9;0.999;0.00;140.447
38.588777;-120.006341;2020-05-07T12:00:00Z;0.1;74.0;10.1;1.001;0.00;139.626
38.588777;-120.006341;2020-05-08T12:00:00Z;0.9;79.4;4.1;0.994;0.00;145.539
38.588777;-120.006341;2020-05-09T12:00:00Z;3.2;70.7;6.4;0.986;0.00;178.435
38.588777;-120.006341;2020-05-10T12:00:00Z;6.7;57.7;6.7;0.974;0.00;174.912
38.588777;-120.006341;2020-05-11T12:00:00Z;3.8;78.4;12.1;0.982;0.00;175.299
38.588777;-120.006341;2020-05-12T12:00:00Z;0.4;92.7;17.2;0.992;0.00;113.312
38.588777;-120.006341;2020-05-13T12:00:00Z;1.1;100.0;19.1;0.991;0.00;114.763
38.588777;-120.006341;2020-05-14T12:00:00Z;0.2;100.0;14.2;0.998;0.00;119.118
38.588777;-120.006341;2020-05-15T12:00:00Z;0.6;91.9;2.0;0.996;0.00;113.371
38.588777;-120.006341;2020-05-16T12:00:00Z;6.2;73.1;3.1;0.975;0.00;155.670
38.588777;-120.006341;2020-05-17T12:00:00Z;4.0;79.2;14.1;0.979;0.00;114.034
38.588777;-120.006341;2020-05-18T12:00:00Z;1.1;99.2;14.3;0.984;3.33;93.145
38.588777;-120.006341;2020-05-19T12:00:00Z;-4.3;98.4;4.9;1.008;1.27;138.267
38.588777;-120.006341;2020-05-20T12:00:00Z;-1.9;100.0;1.1;1.005;0.00;137.600
38.588777;-120.006341;2020-05-21T12:00:00Z;-3.5;97.8;5.9;1.009;0.00;139.134
38.588777;-120.006341;2020-05-22T12:00:00Z;0.9;100.0;13.8;0.990;0.00;135.529
38.588777;-120.006341;2020-05-23T12:00:00Z;-3.9;67.6;11.2;1.011;0.00;112.490
38.588777;-120.006341;2020-05-24T12:00:00Z;-0.2;65.2;8.3;0.999;0.00;123.623
38.588777;-120.006341;2020-05-25T12:00:00Z;3.7;56.6;8.8;0.986;0.00;124.382
38.588777;-120.006341;2020-05-26T12:00:00Z;5.9;88.6;5.8;0.976;0.00;152.677
38.588777;-120.006341;2020-05-27T12:00:00Z;12.2;53.0;1.8;0.959;0.00;122.433
38.588777;-120.006341;2020-05-28T12:00:00Z;13.0;22.5;2.8;0.959;0.00;105.275
38.588777;-120.006341;2020-05-29T12:00:00Z;8.0;64.5;6.5;0.971;0.00;109.223
38.588777;-120.006341;2020-05-30T12:00:00Z;6.2;96.6;15.2;0.972;2.67;132.641
38.588777;-120.006341;2020-05-31T12:00:00Z;4.0;69.9;4.2;0.983;2.03;105.449
38.588777;-119.477883;2020-03-15T12:00:00Z;2.6;63.5;8.9;1.052;0.00;96.865
38.588777;-119.477883;2020-03-16T12:00:00Z;0.4;78.2;1.6;1.062;0.00;117.264
38.588777;-119.477883;2020-03-17T12:00:00Z;-2.5;57.3;6.9;1.074;0.00;126.673
38.588777;-119.477883;2020-03-18T12:00:00Z;-7.7;89.4;5.1;1.093;0.00;135.146
38.588777;-119.477883;2020-03-19T12:00:00Z;-8.6;92.2;4.4;1.098;1.43;146.587
38.588777;-119.477883;2020-03-20T12:00:00Z;-12.7;100.0;6.3;1.123;0.00;137.942
38.588777;-119.477883;2020-03-21T12:00:00Z;-9.3;100.0;6.1;1.110;0.17;134.967
38.588777;-119.477883;2020-03-22T12:00:00Z;-7.7;100.0;5.6;1.103;0.00;133.581
38.588777;-119.477883;2020-03-23T12:00:00Z;-6.1;100.0;6.2;1.088;0.00;121.259
38.588777;-119.477883;2020-03-24T12:00:00Z;3.4;70.9;10.1;1.056;0.00;126.699
38.588777;-119.477883;2020-03-25T12:00:00Z;-1.1;68.2;8.6;1.071;0.00;119.946
38.588777;-119.477883;2020-03-26T12:00:00Z;-6.0;87.4;3.3;1.090;0.00;147.122
38.588777;-119.477883;2020-03-27T12:00:00Z;-10.6;100.0;7.5;1.110;0.00;147.581
38.588777;-119.477883;2020-03-28T12:00:00Z;-7.9;100.0;5.1;1.104;0.00;150.354
38.588777;-119.477883;2020-03-29T12:00:00Z;-0.5;77.6;3.1;1.073;0.00;146.988
38.588777;-119.477883;2020-03-30T12:00:00Z;-3.3;78.8;7.6;1.086;0.00;132.875
38.588777;-119.477883;2020-03-31T12:00:00Z;4.6;72.4;8.7;1.058;0.00;115.589
38.588777;-119.477883;2020-04-01T12:00:00Z;3.6;53.6;11.3;1.051;0.00;124.708
38.588777;-119.477883;2020-04-02T12:00:00Z;-1.1;58.7;2.5;1.075;0.00;131.529
38.588777;-119.477883;2020-04-03T12:00:00Z;-3.2;84.7;5.2;1.081;0.00;122.941
38.588777;-119.477883;2020-04-04T12:00:00Z;-1.4;84.5;4.8;1.068;0.00;126.725
38.588777;-119.477883;2020-04-05T12:00:00Z;4.5;63.4;5.1;1.039;0.00;105.232
38.588777;-119.477883;2020-04-06T12:00:00Z;0.9;91.6;2.0;1.054;0.00;108.967
38.588777;-119.477883;2020-04-07T12:00:00Z;-1.2;85.0;4.5;1.074;0.17;125.323
38.588777;-119.477883;2020-04-08T12:00:00Z;-0.1;89.5;2.7;1.069;0.00;117.825
38.588777;-119.477883;2020-04-09T12:00:00Z;2.7;98.4;3.0;1.059;0.17;97.308
38.588777;-119.477883;2020-04-10T12:00:00Z;-3.0;100.0;5.6;1.083;0.00;119.882
38.588777;-119.477883;2020-04-11T12:00:00Z;0.4;74.4;6.6;1.066;0.00;115.261
38.588777;-119.477883;2020-04-12T12:00:00Z;4.6;81.8;3.7;1.051;0.00;128.900
38.588777;-119.477883;2020-04-13T12:00:00Z;0.5;92.6;5.0;1.067;0.00;117.759
38.588777;-119.477883;2020-04-14T12:00:00Z;-2.4;63.8;4.4;1.091;0.00;137.119
38.588777;-119.477883;2020-04-15T12:00:00Z;0.9;94.8;5.3;1.070;0.00;122.671
38.588777;-119.477883;2020-04-16T12:00:00Z;0.7;96.9;1.7;1.065;0.00;141.307
38.588777;-119.477883;2020-04-17T12:00:00Z;5.2;35.1;0.7;1.053;0.00;130.044
38.588777;-119.477883;2020-04-18T12:00:00Z;1.3;100.0;5.0;1.061;2.27;146.050
38.588777;-119.477883;2020-04-19T12:00:00Z;-0.5;91.0;5.6;1.071;0.00;121.628
38.588777;-119.477883;2020-04-20T12:00:00Z;0.0;100.0;3.6;1.069;0.00;142.499
38.588777;-119.477883;2020-04-21T12:00:00Z;1.4;100.0;4.6;1.067;0.00;121.999
38.588777;-119.477883;2020-04-22T12:00:00Z;2.8;100.0;3.6;1.066;0.00;138.025
38.588777;-119.477883;2020-04-23T12:00:00Z;4.1;100.0;5.5;1.061;0.00;131.143
38.588777;-119.477883;2020-04-24T12:00:00Z;5.4;78.2;3.4;1.055;0.00;142.535
38.588777;-119.477883;2020-04-25T12:00:00Z;3.7;100.0;3.9;1.058;0.00;121.812
38.588777;-119.477883;2020-04-26T12:00:00Z;5.3;90.1;5.7;1.051;0.00;132.605
38.588777;-119.477883;2020-04-27T12:00:00Z;3.7;100.0;4.5;1.057;0.00;133.904
38.588777;-119.477883;2020-04-28T12:00:00Z;7.2;95.9;2.6;1.048;0.00;142.315
38.588777;-119.477883;2020-04-29T12:00:00Z;7.9;100.0;6.5;1.039;0.00;135.128
38.588777;-119.477883;2020-04-30T12:00:00Z;8.2;95.2;6.0;1.040;0.00;138.641
38.588777;-119.477883;2020-05-01T12:00:00Z;5.3;92.9;5.5;1.050;0.00;129.679
38.588777;-119.477883;2020-05-02T12:00:00Z;4.3;92.4;6.6;1.054;0.00;152.302
38.588777;-119.477883;2020-05-03T12:00:00Z;7.0;65.0;1.6;1.046;0.00;103.529
38.588777;-119.477883;2020-05-04T12:00:00Z;0.4;89.0;2.5;1.074;0.00;151.206
38.588777;-119.477883;2020-05-05T12:00:00Z;3.8;89.2;6.0;1.057;0.00;145.092
38.588777;-119.477883;2020-05-06T12:00:00Z;8.1;43.0;3.7;1.045;0.00;140.034
38.588777;-119.477883;2020-05-07T12:00:00Z;6.9;41.8;1.6;1.053;0.00;137.302
38.588777;-119.477883;2020-05-08T12:00:00Z;4.9;87.9;4.5;1.052;0.00;142.347
38.588777;-119.477883;2020-05-09T12:00:00Z;9.9;61.4;3.6;1.034;0.00;154.123
38.588777;-119.477883;2020-05-10T12:00:00Z;8.5;63.3;6.2;1.036;0.00;164.645
38.588777;-119.477883;2020-05-11T12:00:00Z;9.1;61.1;4.2;1.033;0.00;174.369
38.588777;-119.477883;2020-05-12T12:00:00Z;6.6;52.5;2.7;1.041;0.00;118.560
38.588777;-119.477883;2020-05-13T12:00:00Z;6.0;63.1;1.7;1.046;0.00;111.392
38.588777;-119.477883;2020-05-14T12:00:00Z;7.2;53.0;4.5;1.046;0.00;117.277
38.588777;-119.477883;2020-05-15T12:00:00Z;4.7;84.7;2.0;1.055;0.00;109.859
38.588777;-119.477883;2020-05-16T12:00:00Z;6.5;98.0;4.2;1.043;0.00;135.069
38.588777;-119.477883;2020-05-17T12:00:00Z;9.8;55.3;3.8;1.028;0.00;116.609
38.588777;-119.477883;2020-05-18T12:00:00Z;7.9;80.0;6.7;1.031;0.17;87.277
38.588777;-119.477883;2020-05-19T12:00:00Z;3.6;79.1;1.9;1.053;0.17;129.819
38.588777;-119.477883;2020-05-20T12:00:00Z;1.4;86.1;6.5;1.066;0.00;131.669
38.588777;-119.477883;2020-05-21T12:00:00Z;1.5;100.0;4.8;1.066;0.00;145.118
38.588777;-119.477883;2020-05-22T12:00:00Z;8.7;55.8;5.2;1.034;0.00;132.006
38.588777;-119.477883;2020-05-23T12:00:00Z;3.5;41.7;3.3;1.061;0.00;113.567
38.588777;-119.477883;2020-05-24T12:00:00Z;5.1;75.3;4.6;1.053;0.00;114.775
38.588777;-119.477883;2020-05-25T12:00:00Z;7.8;69.9;5.6;1.042;0.00;118.456
38.588777;-119.477883;2020-05-26T12:00:00Z;11.9;92.6;4.4;1.024;0.00;131.238
38.588777;-119.477883;2020-05-27T12:00:00Z;10.0;100.0;5.8;1.031;0.00;115.101
38.588777;-119.477883;2020-05-28T12:00:00Z;9.8;67.9;6.3;1.034;0.00;94.858
38.588777;-119.477883;2020-05-29T12:00:00Z;12.3;73.2;4.8;1.023;0.00;100.070
38.588777;-119.477883;2020-05-30T12:00:00Z;13.1;62.9;6.0;1.013;0.17;124.369
38.588777;-119.477883;2020-05-31T12:00:00Z;5.1;76.7;2.9;1.051;1.01;96.815
38.588777;-118.949425;2020-03-15T12:00:00Z;2.0;45.5;13.7;1.029;0.00;97.696
38.588777;-118.949425;2020-03-16T12:00:00Z;0.1;56.4;5.9;1.037;0.00;114.447
38.588777;-118.949425;2020-03-17T12:00:00Z;-1.6;40.2;3.6;1.044;0.53;121.906
38.588777;-118.949425;2020-03-18T12:00:00Z;-4.5;56.5;4.5;1.055;0.00;127.046
38.588777;-118.949425;2020-03-19T12:00:00Z;-4.5;86.9;2.3;1.056;0.00;137.530
38.588777;-118.949425;2020-03-20T12:00:00Z;-4.6;70.3;5.3;1.067;0.00;124.116
38.588777;-118.949425;2020-03-21T12:00:00Z;-3.2;54.1;6.0;1.063;0.00;124.661
38.588777;-118.949425;2020-03-22T12:00:00Z;-1.9;58.1;5.6;1.056;0.00;119.925
38.588777;-118.949425;2020-03-23T12:00:00Z;-0.5;72.4;5.6;1.043;0.00;108.254
38.588777;-118.949425;2020-03-24T12:00:00Z;2.3;63.9;7.4;1.035;0.00;122.318
38.588777;-118.949425;2020-03-25T12:00:00Z;-0.0;69.2;1.3;1.040;0.00;119.288
38.588777;-118.949425;2020-03-26T12:00:00Z;-3.9;78.1;1.3;1.056;0.00;132.558
38.588777;-118.949425;2020-03-27T12:00:00Z;-5.0;66.6;5.3;1.062;0.00;135.200
38.588777;-118.949425;2020-03-28T12:00:00Z;-2.4;72.9;5.8;1.057;0.00;141.849
38.588777;-118.949425;2020-03-29T12:00:00Z;-0.0;88.9;0.6;1.045;0.00;132.137
38.588777;-118.949425;2020-03-30T12:00:00Z;-1.2;62.5;6.0;1.053;0.00;134.168
38.588777;-118.949425;2020-03-31T12:00:00Z;2.6;76.5;7.7;1.040;0.00;111.493
38.588777;-118.949425;2020-04-01T12:00:00Z;3.0;58.0;9.3;1.028;0.00;119.971
38.588777;-118.949425;2020-04-02T12:00:00Z;-2.8;51.3;3.4;1.055;0.00;117.635
38.588777;-118.949425;2020-04-03T12:00:00Z;-0.7;47.4;4.5;1.047;0.00;124.657
38.588777;-118.949425;2020-04-04T12:00:00Z;0.4;69.2;5.1;1.037;0.00;118.446
38.588777;-118.949425;2020-04-05T12:00:00Z;3.9;57.7;7.7;1.016;0.00;106.287
38.588777;-118.949425;2020-04-06T12:00:00Z;1.7;76.5;2.2;1.025;0.00;108.571
38.588777;-118.949425;2020-04-07T12:00:00Z;1.0;84.2;2.6;1.039;0.00;115.842
38.588777;-118.949425;2020-04-08T12:00:00Z;3.0;83.7;3.0;1.032;0.00;113.963
38.588777;-118.949425;2020-04-09T12:00:00Z;2.1;95.9;0.2;1.035;1.00;95.953
38.588777;-118.949425;2020-04-10T12:00:00Z;-1.0;82.6;5.5;1.051;0.00;106.687
38.588777;-118.949425;2020-04-11T12:00:00Z;2.7;66.4;9.0;1.034;0.00;105.834
38.588777;-118.949425;2020-04-12T12:00:00Z;6.3;76.5;6.3;1.020;0.00;122.659
38.588777;-118.949425;2020-04-13T12:00:00Z;4.9;30.3;0.8;1.029;0.00;107.151
38.588777;-118.949425;2020-04-14T12:00:00Z;-0.6;38.8;3.3;1.059;0.00;130.151
38.588777;-118.949425;2020-04-15T12:00:00Z;2.7;51.7;7.2;1.041;0.00;110.515
38.588777;-118.949425;2020-04-16T12:00:00Z;3.8;66.1;7.3;1.030;0.00;129.915
38.588777;-118.949425;2020-04-17T12:00:00Z;4.0;49.0;3.1;1.031;0.00;125.660
38.588777;-118.949425;2020-04-18T12:00:00Z;2.1;100.0;4.5;1.034;0.00;132.357
38.588777;-118.949425;2020-04-19T12:00:00Z;2.0;72.7;4.9;1.037;0.00;121.112
38.588777;-118.949425;2020-04-20T12:00:00Z;3.6;71.4;4.5;1.032;0.00;126.001
38.588777;-118.949425;2020-04-21T12:00:00Z;3.1;88.3;4.5;1.035;0.00;114.821
38.588777;-118.949425;2020-04-22T12:00:00Z;5.6;75.5;5.4;1.032;0.00;128.268
38.588777;-118.949425;2020-04-23T12:00:00Z;8.2;69.8;1.7;1.022;0.00;134.839
38.588777;-118.949425;2020-04-24T12:00:00Z;8.0;41.9;3.2;1.024;0.00;122.203
38.588777;-118.949425;2020-04-25T12:00:00Z;8.7;60.9;5.8;1.018;0.00;107.426
38.588777;-118.949425;2020-04-26T12:00:00Z;9.2;56.8;5.0;1.014;0.00;123.507
38.588777;-118.949425;2020-04-27T12:00:00Z;7.4;70.4;6.4;1.020;0.00;126.846
38.588777;-118.949425;2020-04-28T12:00:00Z;11.3;66.4;2.4;1.011;0.00;129.164
38.588777;-118.949425;2020-04-29T12:00:00Z;13.9;52.5;8.1;0.998;0.00;122.554
38.588777;-118.949425;2020-04-30T12:00:00Z;12.7;53.0;5.1;1.001;0.00;129.832
38.588777;-118.949425;2020-05-01T12:00:00Z;8.8;62.8;2.7;1.015;0.00;121.132
38.588777;-118.949425;2020-05-02T12:00:00Z;7.9;57.0;5.6;1.018;0.00;145.282
38.588777;-118.949425;2020-05-03T12:00:00Z;8.1;45.2;2.6;1.019;0.00;100.266
38.588777;-118.949425;2020-05-04T12:00:00Z;6.0;45.8;2.1;1.031;0.00;133.542
38.588777;-118.949425;2020-05-05T12:00:00Z;8.7;16.8;6.3;1.019;0.00;130.794
38.588777;-118.949425;2020-05-06T12:00:00Z;10.3;36.1;3.2;1.014;0.00;138.399
38.588777;-118.949425;2020-05-07T12:00:00Z;9.0;22.2;0.4;1.022;0.00;129.977
38.588777;-118.949425;2020-05-08T12:00:00Z;10.9;18.2;4.5;1.011;0.00;127.755
38.588777;-118.949425;2020-05-09T12:00:00Z;14.2;14.0;4.5;0.998;0.00;142.544
38.588777;-118.949425;2020-05-10T12:00:00Z;11.9;39.5;7.6;1.002;0.00;152.334
38.588777;-118.949425;2020-05-11T12:00:00Z;9.9;44.4;5.2;1.006;0.00;166.047
38.588777;-118.949425;2020-05-12T12:00:00Z;6.8;44.4;3.7;1.016;0.00;122.540
38.588777;-118.949425;2020-05-13T12:00:00Z;6.1;49.2;2.4;1.021;0.00;109.698
38.588777;-118.949425;2020-05-14T12:00:00Z;7.0;47.2;4.5;1.021;0.00;115.169
38.588777;-118.949425;2020-05-15T12:00:00Z;5.8;67.7;0.1;1.027;0.00;104.052
38.588777;-118.949425;2020-05-16T12:00:00Z;9.0;51.2;4.9;1.013;0.00;118.209
38.588777;-118.949425;2020-05-17T12:00:00Z;10.6;48.8;4.7;1.000;0.00;112.147
38.588777;-118.949425;2020-05-18T12:00:00Z;9.8;65.9;3.3;0.999;0.00;84.534
38.588777;-118.949425;2020-05-19T12:00:00Z;2.6;66.2;4.0;1.031;0.00;122.135
38.588777;-118.949425;2020-05-20T12:00:00Z;3.1;66.8;3.2;1.035;0.17;129.746
38.588777;-118.949425;2020-05-21T12:00:00Z;5.7;61.4;4.2;1.027;0.00;134.714
38.588777;-118.949425;2020-05-22T12:00:00Z;9.9;38.1;7.8;1.006;0.00;128.199
38.588777;-118.949425;2020-05-23T12:00:00Z;3.4;34.7;1.8;1.036;0.00;106.000
38.588777;-118.949425;2020-05-24T12:00:00Z;8.3;37.6;3.2;1.019;0.00;108.647
38.588777;-118.949425;2020-05-25T12:00:00Z;11.0;35.8;5.0;1.009;0.00;108.208
38.588777;-118.949425;2020-05-26T12:00:00Z;15.3;35.2;5.7;0.993;0.00;110.114
38.588777;-118.949425;2020-05-27T12:00:00Z;14.8;66.9;6.3;0.993;0.00;102.819
38.588777;-118.949425;2020-05-28T12:00:00Z;15.5;31.3;7.8;0.994;0.00;86.834
38.588777;-118.949425;2020-05-29T12:00:00Z;17.7;28.6;5.9;0.985;0.00;86.092
38.588777;-118.949425;2020-05-30T12:00:00Z;19.0;23.6;3.6;0.972;0.00;113.427
38.588777;-118.949425;2020-05-31T12:00:00Z;8.4;68.0;2.2;1.015;0.00;87.457
38.588777;-118.420967;2020-03-15T12:00:00Z;2.8;40.9;7.2;1.049;0.00;111.326
38.588777;-118.420967;2020-03-16T12:00:00Z;2.0;66.7;12.6;1.052;0.00;109.643
38.588777;-118.420967;2020-03-17T12:00:00Z;0.3;65.2;2.3;1.057;0.00;118.938
38.588777;-118.420967;2020-03-18T12:00:00Z;-5.9;68.2;6.3;1.081;0.00;119.446
38.588777;-118.420967;2020-03-19T12:00:00Z;-2.5;87.0;2.3;1.070;0.00;132.415
38.588777;-118.420967;2020-03-20T12:00:00Z;-4.9;61.9;5.8;1.089;0.33;122.696
38.588777;-118.420967;2020-03-21T12:00:00Z;-1.1;63.3;5.6;1.075;0.00;122.393
38.588777;-118.420967;2020-03-22T12:00:00Z;-1.3;60.0;6.5;1.075;0.00;116.984
38.588777;-118.420967;2020-03-23T12:00:00Z;0.4;83.2;7.9;1.060;0.00;109.333
38.588777;-118.420967;2020-03-24T12:00:00Z;1.7;62.4;5.0;1.058;0.00;119.647
38.588777;-118.420967;2020-03-25T12:00:00Z;-0.5;60.7;9.3;1.063;0.00;118.375
38.588777;-118.420967;2020-03-26T12:00:00Z;-1.9;61.3;7.6;1.070;0.00;127.897
38.588777;-118.420967;2020-03-27T12:00:00Z;-4.0;55.1;1.6;1.080;0.00;127.013
38.588777;-118.420967;2020-03-28T12:00:00Z;-1.0;67.0;3.3;1.073;0.00;135.143
38.588777;-118.420967;2020-03-29T12:00:00Z;1.1;93.9;1.2;1.062;0.00;126.543
38.588777;-118.420967;2020-03-30T12:00:00Z;-0.4;77.2;7.0;1.070;0.60;131.611
38.588777;-118.420967;2020-03-31T12:00:00Z;5.6;61.1;3.1;1.049;0.00;106.570
38.588777;-118.420967;2020-04-01T12:00:00Z;5.3;54.8;4.7;1.039;0.00;116.134
38.588777;-118.420967;2020-04-02T12:00:00Z;-2.1;42.1;5.6;1.075;0.00;114.616
38.588777;-118.420967;2020-04-03T12:00:00Z;1.7;20.8;2.2;1.060;0.00;127.758
38.588777;-118.420967;2020-04-04T12:00:00Z;3.5;43.6;3.1;1.047;0.00;112.433
38.588777;-118.420967;2020-04-05T12:00:00Z;5.7;39.4;12.9;1.032;0.00;107.934
38.588777;-118.420967;2020-04-06T12:00:00Z;3.1;71.6;7.2;1.042;0.00;106.036
38.588777;-118.420967;2020-04-07T12:00:00Z;2.6;81.3;4.6;1.054;0.17;110.718
38.588777;-118.420967;2020-04-08T12:00:00Z;4.0;77.3;3.2;1.049;0.00;109.940
38.588777;-118.420967;2020-04-09T12:00:00Z;3.7;90.6;3.5;1.050;1.13;94.221
38.588777;-118.420967;2020-04-10T12:00:00Z;0.3;79.0;5.4;1.067;0.00;108.089
38.588777;-118.420967;2020-04-11T12:00:00Z;5.6;53.5;2.9;1.043;0.00;101.821
38.588777;-118.420967;2020-04-12T12:00:00Z;8.2;71.2;11.0;1.033;0.00;117.798
38.588777;-118.420967;2020-04-13T12:00:00Z;4.2;31.3;2.9;1.051;0.00;104.240
38.588777;-118.420967;2020-04-14T12:00:00Z;-0.2;31.7;4.5;1.078;0.00;127.394
38.588777;-118.420967;2020-04-15T12:00:00Z;6.5;17.9;2.7;1.049;0.00;108.370
38.588777;-118.420967;2020-04-16T12:00:00Z;6.4;48.5;9.1;1.042;0.00;123.234
38.588777;-118.420967;2020-04-17T12:00:00Z;5.9;36.0;2.2;1.046;0.00;122.833
38.588777;-118.420967;2020-04-18T12:00:00Z;5.3;84.5;1.8;1.044;0.00;122.546
38.588777;-118.420967;2020-04-19T12:00:00Z;6.1;58.0;2.2;1.043;0.00;121.212
38.588777;-118.420967;2020-04-20T12:00:00Z;5.7;58.0;3.2;1.045;0.00;122.064
38.588777;-118.420967;2020-04-21T12:00:00Z;6.1;67.2;4.4;1.046;0.00;113.679
38.588777;-118.420967;2020-04-22T12:00:00Z;9.9;58.9;1.5;1.037;0.00;119.798
38.588777;-118.420967;2020-04-23T12:00:00Z;10.7;58.9;8.6;1.033;0.00;118.431
38.588777;-118.420967;2020-04-24T12:00:00Z;9.7;34.5;3.5;1.039;0.00;113.845
38.588777;-118.420967;2020-04-25T12:00:00Z;12.8;39.1;2.3;1.024;0.00;101.435
38.588777;-118.420967;2020-04-26T12:00:00Z;13.7;41.5;4.7;1.018;0.00;118.266
38.588777;-118.420967;2020-04-27T12:00:00Z;11.6;43.0;1.6;1.026;0.00;118.859
38.588777;-118.420967;2020-04-28T12:00:00Z;13.4;56.2;3.1;1.023;0.00;125.362
38.588777;-118.420967;2020-04-29T12:00:00Z;17.5;32.7;5.5;1.006;0.00;117.524
38.588777;-118.420967;2020-04-30T12:00:00Z;17.7;41.5;6.1;1.003;0.00;124.863
38.588777;-118.420967;2020-05-01T12:00:00Z;11.7;44.9;5.8;1.025;0.00;128.201
38.588777;-118.420967;2020-05-02T12:00:00Z;11.9;42.1;1.3;1.023;0.00;140.652
38.588777;-118.420967;2020-05-03T12:00:00Z;10.0;36.3;3.5;1.031;0.00;101.750
38.588777;-118.420967;2020-05-04T12:00:00Z;7.7;30.4;3.5;1.045;0.00;129.808
38.588777;-118.420967;2020-05-05T12:00:00Z;11.6;10.7;5.4;1.029;0.00;129.991
38.588777;-118.420967;2020-05-06T12:00:00Z;11.8;29.7;5.6;1.028;0.00;133.972
38.588777;-118.420967;2020-05-07T12:00:00Z;10.3;17.7;3.0;1.036;0.00;129.098
38.588777;-118.420967;2020-05-08T12:00:00Z;13.3;12.2;4.0;1.022;0.00;123.269
38.588777;-118.420967;2020-05-09T12:00:00Z;16.8;10.8;1.7;1.009;0.00;139.049
38.588777;-118.420967;2020-05-10T12:00:00Z;16.3;28.2;3.0;1.006;0.17;142.297
38.588777;-118.420967;2020-05-11T12:00:00Z;12.3;41.1;4.5;1.017;0.00;155.512
38.588777;-118.420967;2020-05-12T12:00:00Z;9.6;34.2;3.7;1.026;0.00;121.428
38.588777;-118.420967;2020-05-13T12:00:00Z;7.4;55.1;5.1;1.037;0.00;108.794
38.588777;-118.420967;2020-05-14T12:00:00Z;8.3;45.9;0.3;1.037;0.00;112.509
38.588777;-118.420967;2020-05-15T12:00:00Z;7.4;62.2;1.5;1.041;0.00;103.393
38.588777;-118.420967;2020-05-16T12:00:00Z;10.6;38.6;4.9;1.028;0.00;118.105
38.588777;-118.420967;2020-05-17T12:00:00Z;13.6;35.1;6.9;1.010;0.00;105.067
38.588777;-118.420967;2020-05-18T12:00:00Z;13.6;46.6;9.5;1.006;0.00;89.449
38.588777;-118.420967;2020-05-19T12:00:00Z;3.8;75.2;10.9;1.047;0.00;122.155
38.588777;-118.420967;2020-05-20T12:00:00Z;5.4;66.9;3.2;1.046;0.00;127.196
38.588777;-118.420967;2020-05-21T12:00:00Z;8.1;55.7;2.6;1.039;0.00;116.365
38.588777;-118.420967;2020-05-22T12:00:00Z;11.7;38.2;2.8;1.018;0.00;122.396
38.588777;-118.420967;2020-05-23T12:00:00Z;2.7;66.1;4.7;1.058;0.00;106.247
38.588777;-118.420967;2020-05-24T12:00:00Z;9.1;42.8;3.3;1.035;0.00;105.661
38.588777;-118.420967;2020-05-25T12:00:00Z;12.4;40.0;5.4;1.024;0.00;106.078
38.588777;-118.420967;2020-05-26T12:00:00Z;19.1;29.3;3.2;0.999;0.00;105.896
38.588777;-118.420967;2020-05-27T12:00:00Z;19.6;34.6;0.8;0.998;0.00;89.243
38.588777;-118.420967;2020-05-28T12:00:00Z;20.5;17.3;2.9;0.997;0.00;82.625
38.588777;-118.420967;2020-05-29T12:00:00Z;22.0;15.2;1.9;0.991;0.00;75.345
38.588777;-118.420967;2020-05-30T12:00:00Z;21.0;24.2;14.6;0.984;0.00;118.071
38.588777;-118.420967;2020-05-31T12:00:00Z;9.8;59.0;1.9;1.030;0.08;83.805
38.588777;-117.892509;2020-03-15T12:00:00Z;-0.0;82.3;20.0;1.004;2.79;113.584
38.588777;-117.892509;2020-03-16T12:00:00Z;-1.3;78.2;26.5;1.009;0.24;108.834
