lat;lon;validdate;t_2m:C;relative_humidity_2m:p;wind_speed_10m:kmh;air_density_10m:kgm3;precip_24h:mm;co:ugm3
42.681271;-71.580405;2020-05-03T12:00:00Z;14.3;65.9;9.2;1.206;0.00;166.319
42.681271;-71.580405;2020-05-04T12:00:00Z;13.9;57.3;7.8;1.202;0.00;136.960
42.681271;-71.580405;2020-05-05T12:00:00Z;5.9;55.5;17.4;1.247;0.00;92.542
42.681271;-71.580405;2020-05-06T12:00:00Z;6.6;62.8;2.9;1.249;0.00;142.301
42.681271;-71.580405;2020-05-07T12:00:00Z;8.5;65.3;8.4;1.229;1.00;145.910
42.681271;-71.580405;2020-05-08T12:00:00Z;7.2;58.6;15.0;1.240;0.00;126.092
42.681271;-71.580405;2020-05-09T12:00:00Z;1.5;85.2;22.9;1.254;1.67;119.154
42.681271;-71.580405;2020-05-10T12:00:00Z;4.8;55.5;20.4;1.258;0.00;126.812
42.681271;-71.580405;2020-05-11T12:00:00Z;8.9;68.2;4.6;1.236;0.00;187.476
42.681271;-71.580405;2020-05-12T12:00:00Z;7.1;61.5;14.8;1.242;0.17;109.804
42.681271;-71.580405;2020-05-13T12:00:00Z;5.6;50.3;14.4;1.264;0.00;113.190
42.681271;-71.580405;2020-05-14T12:00:00Z;10.4;44.7;6.5;1.246;0.00;126.899
42.681271;-71.580405;2020-05-15T12:00:00Z;12.7;88.3;8.9;1.219;2.37;174.336
42.681271;-71.580405;2020-05-16T12:00:00Z;14.2;71.3;12.4;1.213;42.80;148.502
42.681271;-71.580405;2020-05-17T12:00:00Z;12.5;69.9;6.3;1.236;0.00;151.542
42.681271;-71.580405;2020-05-18T12:00:00Z;12.7;89.4;10.1;1.229;0.00;200.567
42.681271;-71.580405;2020-05-19T12:00:00Z;11.0;56.7;15.3;1.243;0.00;152.329
42.681271;-71.580405;2020-05-20T12:00:00Z;11.3;59.6;4.2;1.249;0.00;148.120
42.681271;-71.580405;2020-05-21T12:00:00Z;12.7;47.7;6.1;1.240;0.83;133.392
42.681271;-71.580405;2020-05-22T12:00:00Z;18.0;60.4;15.5;1.204;0.00;163.702
42.681271;-71.580405;2020-05-23T12:00:00Z;19.9;67.3;17.5;1.191;4.33;156.367
42.681271;-71.580405;2020-05-24T12:00:00Z;10.4;57.5;9.2;1.247;0.00;112.027
42.681271;-71.580405;2020-05-25T12:00:00Z;9.8;78.9;1.4;1.247;0.00;135.117
42.681271;-71.580405;2020-05-26T12:00:00Z;18.9;79.9;7.5;1.202;0.00;140.338
42.681271;-71.580405;2020-05-27T12:00:00Z;21.9;68.9;6.2;1.189;0.00;170.830
42.681271;-71.580405;2020-05-28T12:00:00Z;21.2;71.0;13.1;1.191;0.00;112.372
42.681271;-71.580405;2020-05-29T12:00:00Z;22.4;82.2;15.1;1.178;0.00;92.279
42.681271;-71.580405;2020-05-30T12:00:00Z;21.4;60.6;17.1;1.176;1.83;125.688
42.681271;-71.580405;2020-05-31T12:00:00Z;11.9;50.0;18.1;1.226;0.00;98.018
42.681271;-71.437136;2020-03-15T12:00:00Z;0.7;52.6;9.0;1.299;0.00;129.954
42.681271;-71.437136;2020-03-16T12:00:00Z;-5.2;52.1;8.1;1.339;0.00;150.666
42.681271;-71.437136;2020-03-17T12:00:00Z;0.7;86.8;9.8;1.291;0.00;168.200
42.681271;-71.437136;2020-03-18T12:00:00Z;0.9;59.5;9.5;1.296;0.00;163.248
42.681271;-71.437136;2020-03-19T12:00:00Z;1.7;100.0;7.7;1.293;8.77;211.003
42.681271;-71.437136;2020-03-20T12:00:00Z;4.8;95.5;12.7;1.259;15.10;194.467
42.681271;-71.437136;2020-03-21T12:00:00Z;1.3;53.9;19.3;1.288;0.00;127.152
42.681271;-71.437136;2020-03-22T12:00:00Z;-4.6;51.2;8.8;1.337;0.00;138.342
42.681271;-71.437136;2020-03-23T12:00:00Z;-1.4;69.8;4.7;1.318;0.00;186.857
42.681271;-71.437136;2020-03-24T12:00:00Z;1.8;81.0;13.8;1.276;173.53;152.995
42.681271;-71.437136;2020-03-25T12:00:00Z;1.0;79.3;6.5;1.288;0.00;186.982
42.681271;-71.437136;2020-03-26T12:00:00Z;-0.6;85.9;10.7;1.289;0.00;175.042
42.681271;-71.437136;2020-03-27T12:00:00Z;7.1;76.7;15.3;1.239;0.00;183.134
42.681271;-71.437136;2020-03-28T12:00:00Z;2.4;64.4;2.0;1.280;0.00;214.802
42.681271;-71.437136;2020-03-29T12:00:00Z;5.5;100.0;11.0;1.262;4.53;170.180
42.681271;-71.437136;2020-03-30T12:00:00Z;3.3;95.4;10.5;1.266;7.50;133.872
42.681271;-71.437136;2020-03-31T12:00:00Z;1.0;85.9;12.9;1.282;3.50;142.990
42.681271;-71.437136;2020-04-01T12:00:00Z;0.8;68.2;11.9;1.275;0.00;175.809
42.681271;-71.437136;2020-04-02T12:00:00Z;3.5;80.3;19.5;1.250;0.00;143.786
42.681271;-71.437136;2020-04-03T12:00:00Z;5.9;99.6;20.7;1.236;34.40;116.878
42.681271;-71.437136;2020-04-04T12:00:00Z;4.2;82.4;12.3;1.265;0.60;125.167
42.681271;-71.437136;2020-04-05T12:00:00Z;6.1;77.5;6.9;1.257;0.00;241.011
42.681271;-71.437136;2020-04-06T12:00:00Z;6.8;72.6;9.7;1.252;0.00;145.408
42.681271;-71.437136;2020-04-07T12:00:00Z;6.9;50.7;7.1;1.248;0.00;167.700
42.681271;-71.437136;2020-04-08T12:00:00Z;4.3;100.0;6.5;1.243;1.00;233.400
42.681271;-71.437136;2020-04-09T12:00:00Z;5.7;85.9;10.4;1.234;0.17;214.595
42.681271;-71.437136;2020-04-10T12:00:00Z;3.9;60.7;20.7;1.230;33.13;125.615
42.681271;-71.437136;2020-04-11T12:00:00Z;3.4;54.8;19.3;1.256;0.00;125.908
42.681271;-71.437136;2020-04-12T12:00:00Z;4.3;60.0;8.8;1.271;0.00;177.510
42.681271;-71.437136;2020-04-13T12:00:00Z;11.0;99.8;18.6;1.228;2.37;138.385
42.681271;-71.437136;2020-04-14T12:00:00Z;6.5;47.3;14.9;1.254;16.30;128.861
42.681271;-71.437136;2020-04-15T12:00:00Z;4.5;73.4;2.1;1.259;0.17;196.940
42.681271;-71.437136;2020-04-16T12:00:00Z;2.3;67.9;8.8;1.273;1.10;150.207
42.681271;-71.437136;2020-04-17T12:00:00Z;1.7;58.6;17.7;1.284;0.00;154.264
42.681271;-71.437136;2020-04-18T12:00:00Z;1.2;97.7;10.7;1.270;0.00;200.022
42.681271;-71.437136;2020-04-19T12:00:00Z;4.1;63.4;9.1;1.258;1.00;160.631
42.681271;-71.437136;2020-04-20T12:00:00Z;5.3;63.9;14.6;1.248;0.00;126.360
42.681271;-71.437136;2020-04-21T12:00:00Z;4.6;68.3;12.7;1.247;0.00;193.779
42.681271;-71.437136;2020-04-22T12:00:00Z;0.8;40.6;26.0;1.267;22.70;119.717
42.681271;-71.437136;2020-04-23T12:00:00Z;1.8;41.6;11.3;1.276;0.00;143.129
42.681271;-71.437136;2020-04-24T12:00:00Z;3.4;98.2;8.2;1.262;7.30;280.822
42.681271;-71.437136;2020-04-25T12:00:00Z;6.1;58.4;8.2;1.256;0.67;188.513
42.681271;-71.437136;2020-04-26T12:00:00Z;7.1;60.7;5.1;1.256;0.00;221.456
42.681271;-71.437136;2020-04-27T12:00:00Z;2.6;99.8;22.1;1.263;2.77;129.700
42.681271;-71.437136;2020-04-28T12:00:00Z;4.4;75.1;10.3;1.265;1.33;119.815
42.681271;-71.437136;2020-04-29T12:00:00Z;7.0;73.3;4.8;1.262;0.00;196.706
42.681271;-71.437136;2020-04-30T12:00:00Z;6.3;80.2;10.8;1.267;0.37;130.875
42.681271;-71.437136;2020-05-01T12:00:00Z;11.3;100.0;12.5;1.220;15.67;137.763
42.681271;-71.437136;2020-05-02T12:00:00Z;8.5;57.7;14.6;1.239;2.17;121.464
42.681271;-71.437136;2020-05-03T12:00:00Z;14.4;64.5;10.8;1.208;0.00;181.217
42.681271;-71.437136;2020-05-04T12:00:00Z;13.9;57.0;7.5;1.204;0.00;144.329
42.681271;-71.437136;2020-05-05T12:00:00Z;6.1;55.6;18.3;1.248;0.00;93.847
42.681271;-71.437136;2020-05-06T12:00:00Z;6.7;64.6;2.0;1.251;0.00;154.372
42.681271;-71.437136;2020-05-07T12:00:00Z;7.7;82.4;7.3;1.234;0.83;150.306
42.681271;-71.437136;2020-05-08T12:00:00Z;7.4;60.6;14.3;1.241;0.00;127.859
42.681271;-71.437136;2020-05-09T12:00:00Z;1.5;90.7;23.0;1.256;5.43;121.923
42.681271;-71.437136;2020-05-10T12:00:00Z;4.8;54.9;21.5;1.260;0.00;127.641
42.681271;-71.437136;2020-05-11T12:00:00Z;8.8;69.3;4.2;1.239;0.00;199.641
42.681271;-71.437136;2020-05-12T12:00:00Z;7.2;62.2;15.5;1.244;2.30;111.623
42.681271;-71.437136;2020-05-13T12:00:00Z;5.6;51.0;14.8;1.267;0.00;115.520
42.681271;-71.437136;2020-05-14T12:00:00Z;9.6;48.3;5.1;1.252;0.00;131.790
42.681271;-71.437136;2020-05-15T12:00:00Z;12.4;88.6;9.9;1.223;1.37;180.730
42.681271;-71.437136;2020-05-16T12:00:00Z;14.0;73.2;12.4;1.216;11.60;150.057
42.681271;-71.437136;2020-05-17T12:00:00Z;12.2;72.3;6.1;1.239;0.00;158.317
42.681271;-71.437136;2020-05-18T12:00:00Z;13.0;84.6;9.4;1.230;0.00;208.594
42.681271;-71.437136;2020-05-19T12:00:00Z;10.9;60.1;16.9;1.246;0.33;153.776
42.681271;-71.437136;2020-05-20T12:00:00Z;11.3;59.3;4.1;1.252;0.00;163.927
42.681271;-71.437136;2020-05-21T12:00:00Z;11.7;54.8;6.2;1.247;0.93;141.264
42.681271;-71.437136;2020-05-22T12:00:00Z;17.7;63.5;14.2;1.208;0.00;167.255
42.681271;-71.437136;2020-05-23T12:00:00Z;19.4;58.1;17.4;1.196;2.03;159.803
42.681271;-71.437136;2020-05-24T12:00:00Z;10.6;60.3;9.8;1.249;0.00;110.934
42.681271;-71.437136;2020-05-25T12:00:00Z;10.0;80.8;1.8;1.248;0.00;133.029
42.681271;-71.437136;2020-05-26T12:00:00Z;18.4;83.6;7.1;1.206;0.00;164.106
42.681271;-71.437136;2020-05-27T12:00:00Z;21.0;73.1;7.0;1.194;0.00;172.168
42.681271;-71.437136;2020-05-28T12:00:00Z;21.1;73.1;14.1;1.194;0.00;114.364
42.681271;-71.437136;2020-05-29T12:00:00Z;22.2;82.6;15.6;1.181;0.00;93.928
42.681271;-71.437136;2020-05-30T12:00:00Z;22.0;64.0;17.3;1.175;4.50;127.770
42.681271;-71.437136;2020-05-31T12:00:00Z;12.0;51.3;19.4;1.228;0.00;99.430
42.681271;-71.293867;2020-03-15T12:00:00Z;0.7;53.5;9.2;1.299;0.00;135.339
42.681271;-71.293867;2020-03-16T12:00:00Z;-5.1;46.6;9.7;1.338;0.00;154.061
42.681271;-71.293867;2020-03-17T12:00:00Z;1.0;86.4;11.3;1.290;0.00;169.955
42.681271;-71.293867;2020-03-18T12:00:00Z;0.8;59.9;9.4;1.296;0.00;171.780
42.681271;-71.293867;2020-03-19T12:00:00Z;1.7;100.0;7.9;1.292;8.23;219.347
42.681271;-71.293867;2020-03-20T12:00:00Z;4.9;93.0;12.3;1.258;20.53;212.288
42.681271;-71.293867;2020-03-21T12:00:00Z;1.2;53.7;20.1;1.287;0.00;128.580
42.681271;-71.293867;2020-03-22T12:00:00Z;-4.6;48.8;11.1;1.336;0.00;137.365
42.681271;-71.293867;2020-03-23T12:00:00Z;-1.0;68.6;5.4;1.315;0.00;186.662
42.681271;-71.293867;2020-03-24T12:00:00Z;1.7;82.8;14.5;1.276;110.13;154.760
42.681271;-71.293867;2020-03-25T12:00:00Z;1.3;77.4;8.0;1.285;0.00;186.690
42.681271;-71.293867;2020-03-26T12:00:00Z;-0.1;83.5;11.1;1.286;0.00;176.894
42.681271;-71.293867;2020-03-27T12:00:00Z;7.1;73.6;16.0;1.238;0.00;188.497
42.681271;-71.293867;2020-03-28T12:00:00Z;2.3;65.4;2.9;1.279;0.00;239.577
42.681271;-71.293867;2020-03-29T12:00:00Z;5.5;99.9;11.4;1.262;2.33;167.998
42.681271;-71.293867;2020-03-30T12:00:00Z;3.7;95.0;11.7;1.264;6.17;135.207
42.681271;-71.293867;2020-03-31T12:00:00Z;0.8;85.3;13.4;1.283;1.93;145.732
42.681271;-71.293867;2020-04-01T12:00:00Z;0.8;67.8;13.4;1.274;0.00;177.230
42.681271;-71.293867;2020-04-02T12:00:00Z;3.2;84.6;19.5;1.250;0.00;145.660
42.681271;-71.293867;2020-04-03T12:00:00Z;5.9;99.7;22.3;1.235;23.10;117.576
42.681271;-71.293867;2020-04-04T12:00:00Z;4.1;79.9;13.8;1.265;2.07;126.265
42.681271;-71.293867;2020-04-05T12:00:00Z;5.8;75.1;6.9;1.258;0.00;259.210
42.681271;-71.293867;2020-04-06T12:00:00Z;6.6;74.6;10.0;1.252;0.00;150.874
42.681271;-71.293867;2020-04-07T12:00:00Z;6.5;52.1;7.3;1.249;0.00;174.224
42.681271;-71.293867;2020-04-08T12:00:00Z;4.2;99.3;7.5;1.243;1.50;252.946
42.681271;-71.293867;2020-04-09T12:00:00Z;5.6;87.5;9.7;1.234;0.00;225.745
42.681271;-71.293867;2020-04-10T12:00:00Z;3.9;59.8;20.8;1.230;31.47;127.254
42.681271;-71.293867;2020-04-11T12:00:00Z;3.4;54.7;19.4;1.256;0.00;127.802
42.681271;-71.293867;2020-04-12T12:00:00Z;4.0;60.9;8.6;1.272;0.00;190.405
42.681271;-71.293867;2020-04-13T12:00:00Z;10.7;99.9;18.5;1.229;1.57;141.503
42.681271;-71.293867;2020-04-14T12:00:00Z;6.5;46.7;15.8;1.254;9.63;131.435
42.681271;-71.293867;2020-04-15T12:00:00Z;4.0;73.6;2.2;1.261;0.00;213.533
42.681271;-71.293867;2020-04-16T12:00:00Z;2.2;68.7;8.9;1.273;0.00;153.360
42.681271;-71.293867;2020-04-17T12:00:00Z;1.7;58.3;17.0;1.284;0.00;156.050
42.681271;-71.293867;2020-04-18T12:00:00Z;1.2;99.2;11.4;1.269;0.00;200.705
42.681271;-71.293867;2020-04-19T12:00:00Z;3.5;67.3;9.6;1.260;0.17;166.531
42.681271;-71.293867;2020-04-20T12:00:00Z;5.4;61.6;14.3;1.248;0.00;128.371
42.681271;-71.293867;2020-04-21T12:00:00Z;4.7;62.3;12.5;1.247;0.00;210.347
42.681271;-71.293867;2020-04-22T12:00:00Z;0.7;40.9;26.9;1.266;14.90;122.046
42.681271;-71.293867;2020-04-23T12:00:00Z;1.6;41.7;12.7;1.276;0.00;145.832
42.681271;-71.293867;2020-04-24T12:00:00Z;3.3;99.7;8.8;1.261;7.20;293.893
42.681271;-71.293867;2020-04-25T12:00:00Z;5.5;61.0;7.6;1.258;0.33;215.504
42.681271;-71.293867;2020-04-26T12:00:00Z;6.8;62.1;5.1;1.257;0.00;249.836
42.681271;-71.293867;2020-04-27T12:00:00Z;2.6;99.7;23.6;1.263;2.00;130.283
42.681271;-71.293867;2020-04-28T12:00:00Z;4.2;66.8;12.2;1.266;2.27;121.340
42.681271;-71.293867;2020-04-29T12:00:00Z;7.4;68.7;6.9;1.259;0.00;206.816
42.681271;-71.293867;2020-04-30T12:00:00Z;6.4;77.7;13.2;1.266;0.00;130.118
42.681271;-71.293867;2020-05-01T12:00:00Z;11.2;100.0;12.7;1.221;13.67;138.723
42.681271;-71.293867;2020-05-02T12:00:00Z;8.3;58.7;15.4;1.240;4.60;123.742
42.681271;-71.293867;2020-05-03T12:00:00Z;14.3;63.9;11.7;1.208;0.00;196.115
42.681271;-71.293867;2020-05-04T12:00:00Z;13.9;57.1;7.5;1.203;0.00;151.698
42.681271;-71.293867;2020-05-05T12:00:00Z;6.1;55.9;18.9;1.247;0.00;95.151
42.681271;-71.293867;2020-05-06T12:00:00Z;6.8;64.8;1.8;1.250;0.00;166.444
42.681271;-71.293867;2020-05-07T12:00:00Z;7.5;88.4;7.4;1.234;1.10;154.701
42.681271;-71.293867;2020-05-08T12:00:00Z;7.3;61.8;14.9;1.241;0.00;129.625
42.681271;-71.293867;2020-05-09T12:00:00Z;1.4;93.2;23.4;1.255;5.60;124.693
42.681271;-71.293867;2020-05-10T12:00:00Z;4.7;56.0;21.5;1.259;0.17;128.470
42.681271;-71.293867;2020-05-11T12:00:00Z;8.8;69.2;3.8;1.238;0.00;211.805
42.681271;-71.293867;2020-05-12T12:00:00Z;7.1;62.7;16.2;1.244;0.80;113.442
42.681271;-71.293867;2020-05-13T12:00:00Z;5.4;51.5;14.5;1.267;0.00;117.850
42.681271;-71.293867;2020-05-14T12:00:00Z;8.9;50.4;6.1;1.254;0.00;136.681
42.681271;-71.293867;2020-05-15T12:00:00Z;12.1;90.5;9.9;1.224;0.00;187.124
42.681271;-71.293867;2020-05-16T12:00:00Z;13.6;74.3;13.8;1.217;5.30;151.612
42.681271;-71.293867;2020-05-17T12:00:00Z;12.0;73.2;5.7;1.240;0.00;165.093
42.681271;-71.293867;2020-05-18T12:00:00Z;13.0;74.6;9.7;1.230;0.00;216.622
42.681271;-71.293867;2020-05-19T12:00:00Z;10.6;64.5;18.7;1.247;0.00;155.224
42.681271;-71.293867;2020-05-20T12:00:00Z;11.3;57.6;4.8;1.251;0.00;179.734
42.681271;-71.293867;2020-05-21T12:00:00Z;11.1;58.7;7.2;1.249;0.00;149.137
42.681271;-71.293867;2020-05-22T12:00:00Z;17.3;65.1;14.2;1.209;0.00;170.808
42.681271;-71.293867;2020-05-23T12:00:00Z;18.7;53.4;17.9;1.200;0.00;163.238
42.681271;-71.293867;2020-05-24T12:00:00Z;10.6;61.5;11.4;1.248;0.00;109.842
42.681271;-71.293867;2020-05-25T12:00:00Z;10.3;81.6;2.5;1.246;0.00;130.942
42.681271;-71.293867;2020-05-26T12:00:00Z;17.8;86.5;5.4;1.208;0.00;187.874
42.681271;-71.293867;2020-05-27T12:00:00Z;20.5;74.7;7.6;1.196;0.00;173.507
42.681271;-71.293867;2020-05-28T12:00:00Z;20.8;74.3;14.9;1.195;0.00;116.355
42.681271;-71.293867;2020-05-29T12:00:00Z;22.0;82.5;16.2;1.181;0.00;95.576
42.681271;-71.293867;2020-05-30T12:00:00Z;22.1;71.5;16.7;1.173;4.33;129.852
42.681271;-71.293867;2020-05-31T12:00:00Z;12.0;51.7;20.1;1.227;0.00;100.842
42.681271;-71.150598;2020-03-15T12:00:00Z;1.1;53.7;9.1;1.302;0.00;136.900
42.681271;-71.150598;2020-03-16T12:00:00Z;-4.7;45.5;10.5;1.342;0.00;154.409
42.681271;-71.150598;2020-03-17T12:00:00Z;1.5;86.3;12.9;1.293;0.00;167.654
42.681271;-71.150598;2020-03-18T12:00:00Z;1.2;59.6;9.5;1.299;0.00;175.623
42.681271;-71.150598;2020-03-19T12:00:00Z;2.0;100.0;7.4;1.297;6.57;218.883
42.681271;-71.150598;2020-03-20T12:00:00Z;4.8;92.4;12.1;1.264;11.70;222.799
42.681271;-71.150598;2020-03-21T12:00:00Z;1.5;53.6;20.8;1.291;0.17;129.039
42.681271;-71.150598;2020-03-22T12:00:00Z;-4.4;42.7;13.5;1.341;0.00;135.085
42.681271;-71.150598;2020-03-23T12:00:00Z;-0.1;65.5;8.7;1.316;0.00;181.938
42.681271;-71.150598;2020-03-24T12:00:00Z;2.0;84.3;15.1;1.279;57.20;154.777
42.681271;-71.150598;2020-03-25T12:00:00Z;2.2;78.5;8.5;1.287;0.00;182.921
42.681271;-71.150598;2020-03-26T12:00:00Z;0.6;82.2;11.9;1.288;0.00;175.935
42.681271;-71.150598;2020-03-27T12:00:00Z;7.5;71.3;16.5;1.241;0.00;192.060
42.681271;-71.150598;2020-03-28T12:00:00Z;2.9;65.0;2.9;1.282;0.00;250.771
42.681271;-71.150598;2020-03-29T12:00:00Z;5.9;98.5;11.8;1.266;2.63;163.043
42.681271;-71.150598;2020-03-30T12:00:00Z;4.3;92.8;14.7;1.265;9.47;134.629
42.681271;-71.150598;2020-03-31T12:00:00Z;1.1;85.2;14.1;1.287;2.00;146.815
42.681271;-71.150598;2020-04-01T12:00:00Z;1.1;69.6;13.8;1.278;0.00;174.783
42.681271;-71.150598;2020-04-02T12:00:00Z;3.2;89.6;18.8;1.255;0.00;145.969
42.681271;-71.150598;2020-04-03T12:00:00Z;6.2;99.6;25.0;1.238;21.33;117.610
42.681271;-71.150598;2020-04-04T12:00:00Z;4.4;77.2;16.4;1.269;2.50;126.028
42.681271;-71.150598;2020-04-05T12:00:00Z;6.0;74.6;7.0;1.263;0.00;264.651
42.681271;-71.150598;2020-04-06T12:00:00Z;6.9;75.9;10.1;1.256;0.00;154.024
42.681271;-71.150598;2020-04-07T12:00:00Z;6.6;52.4;7.9;1.254;0.00;178.324
42.681271;-71.150598;2020-04-08T12:00:00Z;4.3;100.0;9.0;1.248;2.50;261.491
42.681271;-71.150598;2020-04-09T12:00:00Z;5.5;90.3;9.3;1.240;0.00;230.509
42.681271;-71.150598;2020-04-10T12:00:00Z;4.1;58.1;21.8;1.234;44.33;128.208
42.681271;-71.150598;2020-04-11T12:00:00Z;3.8;54.0;18.9;1.259;0.23;128.929
42.681271;-71.150598;2020-04-12T12:00:00Z;4.2;60.4;8.7;1.277;0.00;200.130
42.681271;-71.150598;2020-04-13T12:00:00Z;10.9;99.9;19.3;1.233;2.10;142.662
42.681271;-71.150598;2020-04-14T12:00:00Z;6.9;45.8;16.4;1.258;13.83;133.272
42.681271;-71.150598;2020-04-15T12:00:00Z;4.3;75.1;2.3;1.265;1.17;219.720
42.681271;-71.150598;2020-04-16T12:00:00Z;2.4;68.8;8.4;1.277;0.00;154.483
42.681271;-71.150598;2020-04-17T12:00:00Z;2.0;57.3;16.8;1.288;0.00;156.895
42.681271;-71.150598;2020-04-18T12:00:00Z;1.5;100.0;12.2;1.273;0.17;197.583
42.681271;-71.150598;2020-04-19T12:00:00Z;3.4;71.7;9.7;1.266;0.17;170.574
42.681271;-71.150598;2020-04-20T12:00:00Z;5.9;59.4;14.1;1.250;0.00;129.741
42.681271;-71.150598;2020-04-21T12:00:00Z;5.1;57.5;12.6;1.251;0.00;219.025
42.681271;-71.150598;2020-04-22T12:00:00Z;1.1;40.8;26.5;1.270;13.40;123.772
42.681271;-71.150598;2020-04-23T12:00:00Z;1.9;40.1;13.9;1.280;0.00;147.326
42.681271;-71.150598;2020-04-24T12:00:00Z;3.7;99.5;8.6;1.265;5.43;290.772
42.681271;-71.150598;2020-04-25T12:00:00Z;5.3;66.9;7.4;1.264;0.17;239.366
42.681271;-71.150598;2020-04-26T12:00:00Z;7.2;63.2;5.1;1.260;0.00;263.138
42.681271;-71.150598;2020-04-27T12:00:00Z;2.7;99.9;24.5;1.267;5.10;130.001
42.681271;-71.150598;2020-04-28T12:00:00Z;4.1;65.5;15.0;1.272;2.50;120.991
42.681271;-71.150598;2020-04-29T12:00:00Z;7.5;66.3;8.6;1.264;0.00;209.833
42.681271;-71.150598;2020-04-30T12:00:00Z;6.8;76.8;15.2;1.269;0.00;127.984
42.681271;-71.150598;2020-05-01T12:00:00Z;11.2;99.9;13.6;1.226;14.07;137.909
42.681271;-71.150598;2020-05-02T12:00:00Z;8.6;59.2;16.0;1.243;7.80;125.253
42.681271;-71.150598;2020-05-03T12:00:00Z;14.5;62.7;12.4;1.212;0.00;210.091
42.681271;-71.150598;2020-05-04T12:00:00Z;14.1;56.9;7.9;1.207;0.00;157.632
42.681271;-71.150598;2020-05-05T12:00:00Z;6.5;55.9;19.3;1.250;0.00;96.053
42.681271;-71.150598;2020-05-06T12:00:00Z;7.2;64.3;2.1;1.253;0.00;172.940
42.681271;-71.150598;2020-05-07T12:00:00Z;7.7;90.0;7.9;1.238;5.50;157.101
42.681271;-71.150598;2020-05-08T12:00:00Z;7.7;62.1;16.4;1.244;0.00;131.025
42.681271;-71.150598;2020-05-09T12:00:00Z;1.7;94.8;23.4;1.258;3.67;126.752
42.681271;-71.150598;2020-05-10T12:00:00Z;5.1;56.3;20.5;1.263;0.67;128.735
42.681271;-71.150598;2020-05-11T12:00:00Z;9.1;69.0;3.6;1.242;0.00;222.297
42.681271;-71.150598;2020-05-12T12:00:00Z;7.4;62.3;16.4;1.248;2.67;114.748
42.681271;-71.150598;2020-05-13T12:00:00Z;5.7;51.1;14.2;1.271;0.00;119.347
42.681271;-71.150598;2020-05-14T12:00:00Z;9.0;50.4;7.2;1.259;0.00;140.669
42.681271;-71.150598;2020-05-15T12:00:00Z;12.4;89.6;9.8;1.228;1.60;190.143
42.681271;-71.150598;2020-05-16T12:00:00Z;13.8;75.5;14.9;1.221;10.83;153.490
42.681271;-71.150598;2020-05-17T12:00:00Z;12.1;73.6;5.4;1.244;0.00;174.635
42.681271;-71.150598;2020-05-18T12:00:00Z;13.1;71.2;10.1;1.235;0.00;222.810
42.681271;-71.150598;2020-05-19T12:00:00Z;10.7;68.2;19.9;1.251;0.53;154.993
42.681271;-71.150598;2020-05-20T12:00:00Z;11.4;59.9;5.4;1.256;0.00;187.039
42.681271;-71.150598;2020-05-21T12:00:00Z;11.2;60.3;7.8;1.253;0.37;156.589
42.681271;-71.150598;2020-05-22T12:00:00Z;17.3;66.3;14.7;1.213;0.00;174.113
42.681271;-71.150598;2020-05-23T12:00:00Z;18.2;52.0;18.4;1.207;0.00;168.079
42.681271;-71.150598;2020-05-24T12:00:00Z;11.0;59.6;13.0;1.251;0.17;107.756
42.681271;-71.150598;2020-05-25T12:00:00Z;10.9;82.2;3.1;1.248;0.00;126.281
42.681271;-71.150598;2020-05-26T12:00:00Z;17.4;87.0;3.7;1.215;0.00;209.523
42.681271;-71.150598;2020-05-27T12:00:00Z;20.2;77.4;8.5;1.202;0.00;174.328
42.681271;-71.150598;2020-05-28T12:00:00Z;20.7;76.8;15.4;1.200;0.00;118.640
42.681271;-71.150598;2020-05-29T12:00:00Z;22.1;83.7;17.9;1.185;0.00;96.987
42.681271;-71.150598;2020-05-30T12:00:00Z;22.2;77.1;16.5;1.177;0.50;130.844
42.681271;-71.150598;2020-05-31T12:00:00Z;12.3;52.6;20.1;1.231;0.00;102.118
42.681271;-71.007329;2020-03-15T12:00:00Z;0.9;53.6;8.3;1.299;0.00;131.192
42.681271;-71.007329;2020-03-16T12:00:00Z;-4.6;49.7;10.0;1.337;0.00;148.966
42.681271;-71.007329;2020-03-17T12:00:00Z;1.6;86.1;12.8;1.289;0.00;157.646
42.681271;-71.007329;2020-03-18T12:00:00Z;1.1;61.0;9.7;1.296;0.00;170.556
42.681271;-71.007329;2020-03-19T12:00:00Z;2.3;100.0;6.5;1.291;5.40;201.683
42.681271;-71.007329;2020-03-20T12:00:00Z;4.4;92.6;13.2;1.262;17.80;219.423
42.681271;-71.007329;2020-03-21T12:00:00Z;1.5;53.2;20.8;1.287;0.00;127.658
42.681271;-71.007329;2020-03-22T12:00:00Z;-4.6;43.7;13.1;1.338;0.00;130.326
42.681271;-71.007329;2020-03-23T12:00:00Z;0.0;62.6;12.2;1.312;0.00;168.606
42.681271;-71.007329;2020-03-24T12:00:00Z;1.6;87.6;14.9;1.277;57.90;151.474
42.681271;-71.007329;2020-03-25T12:00:00Z;2.9;79.5;8.4;1.280;0.00;172.546
42.681271;-71.007329;2020-03-26T12:00:00Z;0.7;81.0;11.6;1.283;0.00;169.635
42.681271;-71.007329;2020-03-27T12:00:00Z;7.3;71.0;15.9;1.238;0.43;192.204
42.681271;-71.007329;2020-03-28T12:00:00Z;2.9;64.2;2.7;1.277;0.00;236.159
42.681271;-71.007329;2020-03-29T12:00:00Z;5.6;97.6;11.4;1.263;3.60;152.823
